"14815","181267","","4320","19227","风向风速仪"
"14816","181167","","4320","19228","船用磁罗经"
"14817","181168","","4320","19229","航海磁罗经"
"14818","181169","","4320","19230","磁罗经"
"14819","181170","","4320","19231","磁罗经"
"14820","181171","","4320","19232","操舵罗经复示器"
"14821","181172","","4320","19233","CF-3复式磁罗经"
"14822","181173","","4320","19234","TMC-7000复式磁罗经"
"14823","181174","","4320","19235","CPT-130台式磁罗经"
"14824","181175","","4320","19236","CPT-100台式磁罗经"
"14825","181176","","4320","19237","CPT-165A台式磁罗经"
"14826","181208","","4320","19238","AIS基站"
"14827","181209","","4320","19239","DC-II GM型电罗经/磁罗经自动操舵仪"
"14828","181210","","4320","19240","BT-82自动操舵仪"
"14829","181211","","4320","19241","随动操舵仪"
"14830","181212","","4320","19242","HD8000自动操舵仪"
"14831","181213","","4320","19243","自动操舵系统"
"14832","181214","","4320","19244","CDY型操作舵系统"
"14833","181215","","4320","19245","舵角指示器"
"14834","181216","","4320","19246","舵角指示器"
"14835","181217","","4320","19247","舵角指示器"
"14836","181218","","4320","19248","ODS型舵角指示器"
"14837","181220","","4320","19249","RAI型舵角指示器"
"14838","181221","","4320","19250","DL-LV/DR-I型舵角指示器"
"14839","181222","","4320","19251","舵角指示器"
"14840","181223","","4320","19252","OTN型舵角指示器"
"14841","181224","","4320","19253","舵角指示器"
"14842","181225","","4320","19254","舵角指示器"
"14843","181226","","4320","19255","舵角指示器"
"14844","181227","","4320","19256","舵角指示器"
"14845","181228","","4320","19257","ODA舵角指示器"
"14846","181229","","4320","19258","MR-228磁罗经数字转换器"
"14847","181230","","4320","19259","摆垂式倾斜仪"
"14848","181231","","4320","19260","摆垂式倾斜仪"
"14849","181232","","4320","19261","电气式倾度计"
"14850","181233","","4320","19262","LQ-200型摆动垂式倾斜仪"
"14851","181234","","4320","19263","倾斜仪"
"14852","181235","","4320","19264","QB55-200型锤式倾斜仪"
"14853","181236","","4320","19265","偏斜角测量装置仪器"
"14854","181237","","4320","19266","航海六分仪"
"14855","181238","","4320","19267","偏角传感器NS-P2"
"14856","181240","","4320","19268","VDR100船载航行数据记录仪"
"14857","181241","","4320","19269","VDR-100船载航行数据记录仪"
"14858","181242","","4320","19270","船载航行数据仪"
"14859","181244","","4320","19271","船载航行数据记录仪"
"14860","181200","","4320","19272","HEA849/HEA851船舶自动识别系统"
"14861","181201","","4320","19273","SI-108船舶自动识别系统"
"14862","181202","","4320","19274","SI-10船舶自动识别系统"
"14863","181203","","4320","19275","S1-30C船舶自动识别系统"
"14864","181204","","4320","19276","AN-2010/AN.80船舶自动识别系统"
"14865","181205","","4320","19277","NIS 2002 MKII船舶自动识别系统"
"14866","181207","","4320","19278","AIS SPAT-1000A船台应答机"
"14867","181250","","4320","19279","1000型船载航行数据记录仪"
"14868","181252","","4320","19280","hev847 船载航行数据记录仪"
"14869","181253","","4320","19281","HEV850船载航行数据记录仪"
"14870","181219","","4320","19282","船舱天花板的全景舵角指示器"
"14871","181239","","4320","19283","船载航行数据记录仪"
"14872","181243","","4320","19284","船载航行数据记录仪"
"14873","181206","","4320","19285","AIS船舶实时监控管理系统"
"14874","181282 ","","4321","19286","控制台"
"14875","181283","","4321","19287","驾驶室控制台"
"14876","181285","","4321","19288","LKH1型主令控制器"
"14877","181286","","4321","19289","JHC型机舱集中监控台"
"14878","181287","","4322","19290","机舱监视系统"
"14879","111181","","4323","19291","襟翼舱"
"14880","111182","","4323","19292","襟翼舱"
"14881","111185","1111850.png","4323","19293","JQF型收放式减摇鳍装置"
"14882","111186","1111860.png","4323","19294","JQA型收放式减摇鳍装置"
"14883","111188","1111880.png","4323","19295","可迭式减摇鳍"
"14884","111189","1111890.png","4323","19296","不可迭式减摇鳍"
"14885","111190","1111900.png","4323","19297","船用有档锚链"
"14886","111191","1111910.png","4323","19298","船用有档锚链"
"14887","111192","1111920.png","4323","19299","有挡锚链"
"14888","111193","1111930.png","4323","19300","有挡锚链"
"14889","111194","1111940.png","4323","19301","有挡锚链"
"14890","111195","1111950.png","4323","19302","有挡锚链"
"14891","111196","1111960.png","4323","19303","有挡锚链"
"14892","111197","1111970.png","4323","19304","船用无档锚链"
"14893","111198","1111980.png","4323","19305","船用无档锚链"
"14894","111199","1111990.png","4323","19306","船用无档锚链"
"14895","111200","1112000.png","4323","19307","无挡锚链"
"14896","111201","1112010.png","4323","19308","无挡锚链"
"14897","111202","1112020.png","4323","19309","无挡锚链"
"14898","111203","1112030.png","4323","19310","铸钢锁杆型掣链器"
"14899","111204","1112040.png","4323","19311","用于2级锚链车爪型铸钢掣链器"
"14900","111205","1112050.png","4323","19312","用于3级锚链车爪型铸钢掣链器"
"14901","111206","1112060.png","4323","19313","船用小型掣链器"
"14902","111207","1112070.png","4323","19314","用于3级锚链的滚轮棒型掣链器"
"14903","111208","1112080.png","4323","19315","船用小型掣链器"
"14904","111209","1112090.png","4323","19316","铸钢锁杆型掣链器"
"14905","111210","1112100.png","4323","19317","用于2级锚链车爪型铸钢掣链器"
"14906","111211","1112110.png","4323","19318","用于3级锚链车爪型铸钢掣链器"
"14907","111212","1112120.png","4323","19319","F2031三级掣链器"
"14908","111213","1112130.png","4323","19320","F2015铸钢掣链器"
"14909","111214","1112140.png","4323","19321","螺旋掣链器"
"14910","111216","1112160.png","4323","19322","掣链器"
"14911","111217","1112170.png","4323","19323","制链器"
"14912","111218","1112180.png","4323","19324","掣链器"
"14913","111219","1112190.png","4323","19325","螺旋掣链器"
"14914","111220","1112200.png","4323","19326","闸刀掣链器"
"14915","111221","1112210.png","4323","19327","锚链末端链结器"
"14916","111222","1112220.png","4323","19328","日本无杆锚"
"14917","111223","1112230.png","4323","19329","无杆锚"
"14918","111224","1112240.png","4323","19330","日本有杆锚"
"14919","111225","1112250.png","4323","19331","有杆锚"
"14920","111226","1112260.png","4323","19332","海军锚"
"14921","111227","1112270.png","4323","19333","美国海军锚"
"14922","111228","1112280.png","4323","19334","丹福尔锚"
"14923","111229","1112290.png","4323","19335","B型丹福尔锚"
"14924","111230","1112300.png","4323","19336","丹福尔锚"
"14925","111231","1112310.png","4323","19337","丹福尔大抓力锚"
"14926","111232","1112320.png","4323","19338","丹福尔大抓力锚"
"14927","111233","1112330.png","4323","19339","AC--14大抓力锚"
"14928","111234","1112340.png","4323","19340","AC-14大抓力无杆锚"
"14929","111235","1112350.png","4323","19341","大抓力无杆锚"
"14930","111236","1112360.png","4323","19342","大抓力无杆锚"
"14931","111237","1112370.png","4323","19343","AC-14大抓力锚"
"14932","111238","1112380.png","4323","19344","马氏大抓力锚"
"14933","111239","1112390.png","4323","19345","贝尔特脱锚"
"14934","111240","1112400.png","4323","19346","单爪锚"
"14935","111241","1112410.png","4323","19347","斯贝克锚"
"14936","111242","1112420.png","4323","19348","斯贝克锚"
"14937","111243","1112430.png","4323","19349","斯贝克锚"
"14938","111244","1112440.png","4323","19350","M型斯贝克锚"
"14939","111245","1112450.png","4323","19351","斯贝克锚"
"14940","111246","1112460.png","4323","19352","美国海军型无杆锚"
"14941","111247","1112470.png","4323","19353","美国海军锚"
"14942","111248","1112480.png","4323","19354","霍尔锚"
"14943","111249","1112490.png","4323","19355","霍尔锚"
"14944","111250","1112500.png","4323","19356","A/B/C型霍尔锚"
"14945","111251","1112510.png","4323","19357","霍尔锚"
"14946","111253","1112530.png","4323","19358","HY-17焊接型无杆锚"
"14947","111252","1112520.png","4323","19359","HYD-14焊接型大抓力无杆锚"
"14948","111256","1112560.png","4323","19360","HYN-焊接型大抓力无杆锚"
"14949","111254","1112540.png","4323","19361","焊接型大抓力无杆锚"
"14950","111255","1112550.png","4323","19362","HYT-12焊接型大抓力无杆锚"
"14951","111257","1112570.png","4323","19363","轻量型锚"
"14952","111258","1112580.png","4323","19364","轻量型锚"
"14953","111259","1112590.png","4323","19365","尾翼锚"
"14954","111260","1112600.png","4323","19366","沙沃尔锚"
"14955","111261","1112610.png","4323","19367","N型波尔锚"
"14956","111262","1112620.png","4323","19368","单爪锚"
"14957","111263","1112630.png","4323","19369","螺旋弃锚器"
"14958","111264","1112640.png","4323","19370","简易弃锚器"
"14959","111265","1112650.png","4323","19371","巴拿马导缆孔（AC型）"
"14960","111266","1112660.png","4323","19372","巴拿马导缆孔（BC型）"
"14961","111267","1112670.png","4323","19373","U.S.型巴拿马导缆孔"
"14962","111268","1112680.png","4323","19374","巴拿马导缆孔（AC型）"
"14963","111269","1112690.png","4323","19375","巴拿马导缆孔（BC型）"
"14964","111270","1112700.png","4323","19376","西班牙导缆孔"
"14965","111271","1112710.png","4323","19377","EU1-5导缆孔"
"14966","111272","1112720.png","4323","19378","EU2-8导缆孔"
"14967","111273","1112730.png","4323","19379","F2005导缆孔"
"14968","111274","1112740.png","4323","19380","F2007-A导缆孔"
"14969","111275","1112750.png","4323","19381","F2017-AC导缆孔"
"14970","111276","1112760.png","4323","19382","DIN型导缆孔"
"14971","111277","1112770.png","4323","19383","闭式导缆孔"
"14972","111278","1112780.png","4323","19384","系泊式导缆孔（A型）"
"14973","111284","1112840.png","4323","19385","A型导缆滚轮"
"14974","111280","1112800.png","4323","19386","单点式导缆孔（B型）"
"14975","111281","1112810.png","4323","19387","铸造滚轮导缆钳"
"14976","111282","1112820.png","4323","19388","导缆滚轮"
"14977","111283","1112830.png","4323","19389","船用导缆滚轮"
"14978","111279","1112790.png","4323","19390","单点式导缆孔（A型）"
"14979","111285","1112850.png","4323","19391","欧式滚轮"
"14980","111286","1112860.png","4323","19392","开式滚轮"
"14981","111287","1112870.png","4323","19393","导链滚轮"
"14982","111288","1112880.png","4323","19394","船用导缆滚轮"
"14983","111289","1112890.png","4323","19395","导缆器"
"14984","111291","1112910.png","4323","19396","羊角单滚轮导缆器"
"14985","111292","1112920.png","4323","19397","羊角单滚轮导缆器"
"14986","111293","1112930.png","4323","19398","系缆桩（美国式）"
"14987","111294","1112940.png","4323","19399","系缆桩"
"14988","111295","1112950.png","4323","19400","焊接斜式系缆桩"
"14989","111296","1112960.png","4323","19401","普通系缆桩"
"14990","111297","1112970.png","4323","19402","A型-普通系缆桩"
"14991","111298","1112980.png","4323","19403","嵌入系缆桩"
"14992","111299","1112990.png","4323","19404","B型-嵌入系缆桩"
"14993","111300","1113000.png","4323","19405","C型-简易系缆桩"
"14994","111301","1113010.png","4323","19406","船用十字形带缆桩"
"14995","111302","1113020.png","4323","19407","D型-单“十”字系缆桩"
"14996","111303","1113030.png","4323","19408","B型-双“十”字系缆桩"
"14997","111304","1113040.png","4323","19409","JIS F-2014滚轮"
"14998","111305","1113050.png","4323","19410","导缆滚路"
"14999","111306","1113060.png","4323","19411","鲨鱼钳"
"15000","111307","","4323","19412","挡销"
"15001","111308","1113080.png","4323","19413","应急拖带装置"
"15002","111309","1113090.png","4323","19414","外装轻型滚轮装置"
"15003","111311","1113110.png","4323","19415","船用充气橡胶靠球"
"15004","111310","1113100.png","4323","19416","内嵌中型滚轮装置"
"15005","111312","1113120.png","4323","19417","充气橡胶靠球"
"15006","111313","1113130.png","4323","19418","大型轮胎网络式护舷"
"15007","111314","1113140.png","4323","19419","充气橡胶舷（靠球）"
"15008","111315","1113150.png","4323","19420","充气橡胶舷"
"15009","111316","1113160.png","4323","19421","船用充气橡胶靠球"
"15010","111317","1113170.png","4323","19422","实心聚氨酯漂浮护舷"
"15011","111290","1112900.png","4323","19423","导缆器"
"15012","111183","1111830.png","4323","19424","襟翼舱"
"15013","111184","1111840.png","4323","19425","大力襟翼"
"15014","111187","1111870.png","4323","19426","JQB型非收放式减摇鳍装置"
"15015","111215","","4323","19427","滚轮掣链器"
"15016","111367","1113670.png","4324","19428","橡胶保温板"
"15017","111368","1113680.png","4324","19429","隔热硅酸铝毡"
"15018","111369","1113690.png","4324","19430","隔热隔声玻璃棉毡"
"15019","111370","1113700.png","4324","19431","隔热岩棉板"
"15020","111371","1113710.png","4324","19432","PS-2矿物棉防火绝热板"
"15021","111372","1113720.png","4324","19433","隔热系统"
"15022","111373","1113730.png","4324","19434","硅酸铝套管"
"15023","111374","1113740.png","4324","19435","玻璃棉套管"
"15024","111375","1113750.png","4324","19436","橡塑保温管"
"15025","111376","1113760.png","4324","19437","陶瓷棉管"
"15026","111377","1113770.png","4324","19438","玻璃棉管"
"15027","111378","1113780.png","4324","19439","岩棉管"
"15028","111379","1113790.png","4324","19440","玻璃纤维弯头套"
"15029","111380","1113800.png","4324","19441","玻璃纤维弯头套"
"15030","111381","1113810.png","4324","19442","玻璃纤维管套"
"15031","111382","1113820.png","4324","19443","玻璃纤维材料"
"15032","111383","1113830.png","4324","19444","玻璃纤维材料"
"15033","111384","1113840.png","4324","19445","陶瓷棉板"
"15034","111385","1113850.png","4324","19446","岩棉缝毡"
"15035","111386","1113860.png","4324","19447","玻璃棉毡"
"15036","111387","1113870.png","4324","19448","陶瓷棉毡"
"15037","111388","1113880.png","4324","19449","橡塑保温材料"
"15038","111389","1113890.png","4324","19450","TEFROTEX  VISCOELASTIC隔声粘弹性甲板敷料"
"15039","111390","1113900.png","4324","19451","轻质自流平型甲板敷料"
"15040","111391","1113910.png","4324","19452","SL-1200 FLOOR 自流平型甲板敷料"
"15041","111392","1113920.png","4324","19453","SL-1200 FLOOR 自流平型甲板敷料"
"15042","111393","1113930.png","4324","19454","TEFROTEX 90-L 基层甲板敷料Subfloor Covering"
"15043","111394","1113940.png","4324","19455","TEFROTEX 700基层甲板敷料Subfloor Covering"
"15044","111395","1113950.png","4324","19456","TEFROTEX 700基层甲板敷料Subfloor Covering"
"15045","111396","1113960.png","4324","19457","TEFROTEX 60底基层甲板敷料Underlay Covering"
"15046","111397","1113970.png","4324","19458","TEFROTEX 60-L底基层甲板敷料Underlay Covering"
"15047","111398","1113980.png","4324","19459","BX-B UNDERLAY内外兼用基础敷料"
"15048","111399","1113990.png","4324","19460","A60级防火基础敷料"
"15049","111400","1114000.png","4324","19461","BX-LW型基础敷料"
"15050","111401","1114010.png","4324","19462","BX-LWB甲板敷料"
"15051","111402","1114020.png","4324","19463","BX-LWC拱形部分填补敷料"
"15052","111403","1114030.png","4324","19464","TEFR OK A HLS双组份环氧树脂敷料"
"15053","111404","1114040.png","4324","19465","TEFROKA  EP-R双组份环氧树脂敷料"
"15054","111405","1114050.png","4324","19466","EP-100环氧敷料"
"15055","111406","1114060.png","4324","19467","TEFR OK A  PU-1-L双组份环氧树脂敷料"
"15056","111407","1114070.png","4324","19468","TEFROKA PU-E SPORT弹性聚氨酯敷料"
"15057","111408","1114080.png","4324","19469","TEFR OK A PU-E COMFORT 弹性聚氨酯敷料"
"15058","111409","1114090.png","4324","19470","PU-100聚乙烯氨基甲酸酯"
"15059","111410","1114100.png","4324","19471","PU-200 防滑涂料"
"15060","111411","1114110.png","4324","19472","舱口盖密封胶条"
"15061","111412","1114120.png","4324","19473","舱口盖密封胶条拐弯和末端"
"15062","111413","1114130.png","4324","19474","水密门用胶条"
"15063","111414","1114140.png","4324","19475","水密直条橡皮（三面皮）"
"15064","111415","1114150.png","4324","19476","油密直条橡皮（四面皮）"
"15065","111416","1114160.png","4324","19477","油密平直条（四面包皮）"
"15066","111417","1114170.png","4324","19478","油密平直条（四面包皮）"
"15067","111418","1114180.png","4324","19479","油密平直条（四面包皮）"
"15068","111419","1114190.png","4324","19480","油密平直条（四面包皮）"
"15069","111420","1114200.png","4324","19481","水密或油密平直条（三面包皮）"
"15070","111421","1114210.png","4324","19482","水密或油密平直条（四面包皮）"
"15071","111422","1114220.png","4324","19483","水密（三面皮）或油密（四面皮）90°平直角接头"
"15072","111423","1114230.png","4324","19484","平直角接头"
"15073","111424","1114240.png","4324","19485","水密（三面皮）或油密（四面皮）90°竖直角接头"
"15074","111425","1114250.png","4324","19486","竖直角接头"
"15075","111426","1114260.png","4324","19487","水密直条橡皮（滑动式）"
"15076","111427","","4324","19488","水密平直条"
"15077","111428","1114280.png","4324","19489","120°转角接头"
"15078","111429","1114290.png","4324","19490","双折角接头"
"15079","111430","1114300.png","4324","19491","HS-8071系列材料"
"15080","111431","1114310.png","4324","19492","HS-8072系列材料"
"15081","111432","1114320.png","4324","19493","HS-8073系列材料"
"15082","111433","1114330.png","4324","19494","AIG300-IM通用型芳纶纤维板材垫片"
"15083","111434","1114340.png","4324","19495","AIG350-IM蒸汽用纤维加强板材垫片"
"15084","111435","1114350.png","4324","19496","进口膨化PTFE板状垫片"
"15085","111436","1114360.png","4324","19497","AIG进口增强四氟板材垫片"
"15086","111437","1114370.png","4324","19498","无石棉环保密封垫片"
"15087","111438","1114380.png","4324","19499","柔性石墨复合增强垫片"
"15088","111439","1114390.png","4324","19500","KQG-001 非石棉芳纶耐油橡胶板/垫片"
"15089","111440","1114400.png","4324","19501","垫片"
"15090","111441","1114410.png","4324","19502","垫片"
"15091","111442","1114420.png","4324","19503","垫片"
"15092","111443","1114430.png","4324","19504","垫片"
"15093","111444","1114440.png","4324","19505","垫片"
"15094","111445","1114450.png","4324","19506","垫片"
"15095","111446","1114460.png","4324","19507","垫片"
"15096","111447","1114470.png","4324","19508","垫片"
"15097","111448","1114480.png","4324","19509","AIG310-IM碳纤维加强纤维板材垫片"
"15098","111449","1114490.png","4324","19510","GOREtmSeries600带状密封垫片"
"15099","111450","1114500.png","4324","19511","GOREtmSeries300带状密封垫片"
"15100","111451","1114510.png","4324","19512","GOREtm 接口密封料"
"15101","111452","1114520.png","4324","19513","GOREtm 带状垫片"
"15102","111453","1114530.png","4324","19514","石墨带状垫片"
"15103","111454","1114540.png","4324","19515","膨化PTFE带状垫片"
"15104","111455","1114550.png","4324","19516","闭孔橡胶带状垫片"
"15105","111456","1114560.png","4324","19517","PSZ-867膨胀石墨带状密封垫片"
"15106","111457","1114570.png","4324","19518","金属密封垫片"
"15107","111458","1114580.png","4324","19519","聚四氟乙烯密封垫片"
"15108","111459","1114590.png","4324","19520","聚四氟乙烯垫片"
"15109","111460","1114600.png","4324","19521","聚四氟乙烯及其复合垫片"
"15110","111462","1114620.png","4324","19522","环氧树脂垫块"
"15111","111463","1114630.png","4324","19523","金属缠绕垫片"
"15112","111464","1114640.png","4324","19524","波纹金属复合垫片"
"15113","111467","1114670.png","4324","19525","机械垫片"
"15114","111465","1114650.png","4324","19526","镀锌黄色钝化垫圈"
"15115","111468","1114680.png","4324","19527","弹性膨胀聚四氟乙烯带"
"15116","111469","1114690.png","4324","19528","柔性石墨编织盘根"
"15117","111470","1114700.png","4324","19529","柔性石墨编织盘根"
"15118","111471","","4324","19530","碳/石墨纤维编织盘根"
"15119","111472","1114720.png","4324","19531","有机纤维编织盘根系列"
"15120","111473","1114730.png","4324","19532","有机纤维编织盘根"
"15121","111474","1114740.png","4324","19533","PG-892膨胀石墨盘根环"
"15122","111475","1114750.png","4324","19534","PS-790膨胀石墨模压填料环"
"15123","111476","1114760.png","4324","19535","PS-794膨胀石墨层和填料环片"
"15124","111477","1114770.png","4324","19536","PG-876膨胀石墨编织盘根"
"15125","111478","1114780.png","4324","19537","PG-876I膨胀石墨编织盘根（含茵苛耐丝）"
"15126","111479","1114790.png","4324","19538","PG-876S无热失重量的膨胀石墨编织盘根"
"15127","111480","1114800.png","4324","19539","PG-879石墨盘根（含石墨芯）"
"15128","111481","1114810.png","4324","19540","CP-745碳纤维盘根（含石墨芯）"
"15129","111482","1114820.png","4324","19541","CP-720碳纤维盘根"
"15130","111483","1114830.png","4324","19542","CP-730碳纤维盘根"
"15131","111484","1114840.png","4324","19543","FP-540聚四氟乙烯盘根-软质"
"15132","111485","1114850.png","4324","19544","FP-550聚四氟乙烯纤维盘根"
"15133","111505","1115050.png","4324","19545","fluolion filamentD&L"
"15134","111499","1114990.png","4324","19546","duramid"
"15135","111490","1114900.png","4324","19547","FP-350聚四氟乙烯丝一芳纶线为角线盘根"
"15136","111489","1114890.png","4324","19548","KF-340F芳纶纤维盘根"
"15137","111487","1114870.png","4324","19549","FP-聚四氟乙烯盘根（含石墨）"
"15138","111488","1114880.png","4324","19550","FP-540GF斑马条状盘根"
"15139","111491","1114910.png","4324","19551","KP-350G含石墨聚四氟乙烯纤维盘根用芳纶线做增强角线"
"15140","111492","1114920.png","4324","19552","KP-350GC含石墨聚四氟乙烯纤维和芳纶温编盘根"
"15141","111493","1114930.png","4324","19553","GP-240F玻璃纤维盘根"
"15142","111494","1114940.png","4324","19554","AP-101纯铝箔盘根"
"15143","111495","1114950.png","4324","19555","AP-102含石墨芯的铝箔盘根"
"15144","111496","1114960.png","4324","19556","RP-012F苧麻浸四氟盘根"
"15145","111497","1114970.png","4324","19557","COP-001棉纱盘根"
"15146","111498","1114980.png","4324","19558","fluograf"
"15147","111500","1115000.png","4324","19559","hornet"
"15148","111501","1115010.png","4324","19560","fluolion"
"15149","111502","1115020.png","4324","19561","liongraf"
"15150","111503","1115030.png","4324","19562","aquagraf"
"15151","111504","1115040.png","4324","19563","fluocord"
"15152","111506","1115060.png","4324","19564","fluolion emulsionXA-P"
"15153","111507","1115070.png","4324","19565","aluflon"
"15154","111508","1115080.png","4324","19566","supagraf"
"15155","111509","1115090.png","4324","19567","supagraf LF rings"
"15156","111510","1115100.png","4324","19568","supagraf moulded rings"
"15157","111511","1115110.png","4324","19569","supagraf ribbonpak"
"15158","111512","1115120.png","4324","19570","supagraf ribbonpak"
"15159","111513","1115130.png","4324","19571","grafpak"
"15160","111514","1115140.png","4324","19572","graphite filament"
"15161","111515","1115150.png","4324","19573","fluolion emulsion 2XA"
"15162","111516","1115160.png","4324","19574","fortuna XA"
"15163","111517","1115170.png","4324","19575","incoval XA"
"15164","111518","1115180.png","4324","19576","supeta XA"
"15165","111519","1115190.png","4324","19577","valcorXA"
"15166","111520","1115200.png","4324","19578","armoured supascaXA"
"15167","111521","1115210.png","4324","19579","super flexmet Xa"
"15168","111522","1115220.png","4324","19580","FLEXMET A tape M"
"15169","111523","1115230.png","4324","19581","Ramiex"
"15170","111524","1115240.png","4324","19582","rover medium soft cotton"
"15171","111525","1115250.png","4324","19583","cottonpak type E"
"15172","111526","1115260.png","4324","19584","fluolion sturntite"
"15173","111527","1115270.png","4324","19585","sextant"
"15174","111528","1115280.png","4324","19586","glengarry"
"15175","111529","1115290.png","4324","19587","rapido"
"15176","111530","1115300.png","4324","19588","静态舱管"
"15177","111531","1115310.png","4324","19589","tankatite 250"
"15178","111532","1115320.png","4324","19590","tankatite 660"
"15179","111533","1115330.png","4324","19591","tankatite 880"
"15180","111534","1115340.png","4324","19592","KVSP"
"15181","111535","1115350.png","4324","19593","机械密封"
"15182","111536","1115360.png","4324","19594","玻璃纤维布/带"
"15183","111537","1115370.png","4324","19595","船用胶带"
"15184","111538","1115380.png","4324","19596","保护胶带"
"15185","111539","1115390.png","4324","19597","阀/法兰毡子"
"15186","111540","1115400.png","4324","19598","FN密封带"
"15187","111541","1115410.png","4324","19599","防护罩"
"15188","111542","1115420.png","4324","19600","环保隔离罩/法兰隔离罩/弯管隔离罩/三通隔离罩"
"15189","111318","1113180.png","4324","19601","P.V.C FOAM PVC泡沫"
"15190","111319","1113190.png","4324","19602","衬板"
"15191","111320","1113200.png","4324","19603","衬板"
"15192","111321","1113210.png","4324","19604","衬板系统"
"15193","111322","1113220.png","4324","19605","连续式P型复合岩棉天花板"
"15194","111323","1113230.png","4324","19606","连续式A型复合岩棉天花板"
"15195","111324","1113240.png","4324","19607","连续式A型铝蜂窝天花板"
"15196","111325","1113250.png","4324","19608","连续式D型复合岩棉天花板"
"15197","111326","1113260.png","4324","19609","间隙式D型复合岩棉天花板"
"15198","111327","1113270.png","4324","19610","天花板"
"15199","111328","1113280.png","4324","19611","天花板"
"15200","111329","1113290.png","4324","19612","天花板系统"
"15201","111330","1113300.png","4324","19613","独立壁板"
"15202","111331","1113310.png","4324","19614","A型复合岩棉壁板"
"15203","111332","1113320.png","4324","19615","A型复合岩棉高隔音壁板"
"15204","111333","1113330.png","4324","19616","A型铝蜂窝壁板"
"15205","111334","1113340.png","4324","19617","C型复合岩棉壁板"
"15206","111335","1113350.png","4324","19618","C型复合岩棉高隔音壁板"
"15207","111336","1113360.png","4324","19619","C型铝蜂窝壁板"
"15208","111337","","4324","19620","M型复合岩棉壁板"
"15209","111338","1113380.png","4324","19621","A(C.M)型复合岩棉微孔吸音板"
"15210","111339","1113390.png","4324","19622","C（A.M）型复合岩棉电缆板"
"15211","111340","1113400.png","4324","19623","TNF壁板"
"15212","111341","","4324","19624","A60/A30舱壁硅酸铝板"
"15213","111342","1113420.png","4324","19625","A60甲板硅酸铝板"
"15214","111343","1113430.png","4324","19626","A60甲板硅酸铝板"
"15215","111344","1113440.png","4324","19627","A60甲板硅酸铝板"
"15216","111345","1113450.png","4324","19628","H60舱壁硅酸铝板"
"15217","111346","1113460.png","4324","19629","H60舱壁硅酸铝板"
"15218","111347","1113470.png","4324","19630","H30b舱壁硅酸铝板"
"15219","111348","1113480.png","4324","19631","A结构钢质壁板"
"15220","111349","1113490.png","4324","19632","A结构钢质甲板A"
"15221","111350","1113500.png","4324","19633","A结构铝质壁板"
"15222","111351","1113510.png","4324","19634","A结构铝质甲板A"
"15223","111352","1113520.png","4324","19635","H结构壁板"
"15224","111353","1113530.png","4324","19636","H结构甲板"
"15225","111354","1113540.png","4324","19637","独立围壁系统"
"15226","111355","1113550.png","4324","19638","阻燃橡胶地板"
"15227","111356","1113560.png","4324","19639","TEFROLITH M船用绝缘地板"
"15228","111357","1113570.png","4324","19640","TEFROMENT S船用绝缘地板"
"15229","111358","1113580.png","4324","19641","TEFROLITH FF-STEEL船用绝缘地板"
"15230","111359","1113590.png","4324","19642","TEFROLITH FTG-35船用绝缘地板"
"15231","111360","1113600.png","4324","19643","TEFROLITH FTG-20船用绝缘地板"
"15232","111361","1113610.png","4324","19644","硅酸铝纤维（陶瓷棉）制品"
"15233","111362","1113620.png","4324","19645","憎水性长纤维（岩棉）制品"
"15234","111363","1113630.png","4324","19646","耐高温岩棉制品"
"15235","111364","","4324","19647","岩棉板"
"15236","111365","1113650.png","4324","19648","玻璃棉板"
"15237","111366","1113660.png","4324","19649","自控温电热带"
"15238","111461","1114610.png","4324","19650","供安装用的环氧树脂垫片"
"15239","111466","1114660.png","4324","19651","Vibracon可调式机械设备垫片"
"15240","111627","1116270.png","4325","19652","氯化橡胶底漆"
"15241","111644","1116440.png","4325","19653","环氧耐磨漆"
"15242","111630","1116300.png","4325","19654","诺亚10F环氧漆"
"15243","111643","1116430.png","4325","19655","氯化橡胶面漆"
"15244","111629","1116290.png","4325","19656","聚氨酯面漆"
"15245","111642","1116420.png","4325","19657","聚氯酯光泽漆"
"15246","111628","1116280.png","4325","19658","乙烯封闭漆"
"15247","111641","1116410.png","4325","19659","醇酸面漆"
"15248","111631","1116310.png","4325","19660","诺亚环氧漆"
"15249","111639","1116390.png","4325","19661","环氧富锌底漆"
"15250","111632","1116320.png","4325","19662","聚氨酯底漆"
"15251","111640","1116400.png","4325","19663","聚硅氧烷面漆"
"15252","111634","1116340.png","4325","19664","环氧连接漆"
"15253","111635","1116350.png","4325","19665","氯化橡胶船壳漆"
"15254","111633","1116330.png","4325","19666","环氧漆"
"15255","111637","1116370.png","4325","19667","醇酸底漆"
"15256","111638","1116380.png","4325","19668","环氧厚桨底漆"
"15257","111636","1116360.png","4325","19669","铁红醇酸防锈底漆"
"15258","111645","1116450.png","4325","19670","船底漆"
"15259","111646","1116460.png","4325","19671","永保新柏油-度船底防锈漆"
"15260","111647","1116470.png","4325","19672","富锌底漆"
"15261","111648","1116480.png","4325","19673","防腐底漆"
"15262","111649","1116490.png","4325","19674","防腐底漆"
"15263","111650","1116500.png","4325","19675","TFA-10无锡自抛光防污漆"
"15264","111651","1116510.png","4325","19676","SEA Grangprix500无锡自抛光防污漆"
